Source,Target,Type,Weight
378,244,undirected,1
378,245,undirected,1
378,246,undirected,1
378,248,undirected,1
378,249,undirected,1
398,305,undirected,1
399,305,undirected,1
400,305,undirected,1
401,305,undirected,1
402,305,undirected,1
64,13,undirected,1
64,25,undirected,1
64,34,undirected,1
64,56,undirected,1
64,71,undirected,1
64,156,undirected,1
64,135,undirected,1
64,350,undirected,1
64,329,undirected,1
64,326,undirected,1
64,324,undirected,1
64,325,undirected,1
324,335,undirected,1
325,335,undirected,1
324,391,undirected,1
325,391,undirected,1
407,25,undirected,1
408,25,undirected,1
408,407,undirected,1
410,118,undirected,1
101,20,undirected,1
101,23,undirected,1
101,15,undirected,1
101,162,undirected,1
101,250,undirected,1
101,118,undirected,1
13,118,undirected,1
101,13,undirected,1
101,25,undirected,1
101,34,undirected,1
101,56,undirected,1
101,71,undirected,1
101,156,undirected,1
101,135,undirected,1
101,327,undirected,1
101,326,undirected,1
101,324,undirected,1
101,325,undirected,1
101,347,undirected,1
101,351,undirected,1
101,350,undirected,1
101,100,undirected,1
20,100,undirected,1
23,100,undirected,1
20,71,undirected,1
20,71,undirected,1
23,156,undirected,1
23,156,undirected,1
339,329,undirected,1
341,329,undirected,1
342,329,undirected,1
343,329,undirected,1
344,329,undirected,1
345,329,undirected,1
347,329,undirected,1
348,329,undirected,1
349,329,undirected,1
351,329,undirected,1
352,329,undirected,1
350,329,undirected,1
250,15,undirected,1
411,162,undirected,1
253,162,undirected,1
253,15,undirected,1
251,162,undirected,1
251,15,undirected,1
250,5,undirected,1
5,101,undirected,1
256,101,undirected,1
256,5,undirected,1
256,250,undirected,1
5,15,undirected,1
5,36,undirected,1
250,36,undirected,1
231,250,undirected,1
250,411,undirected,1
20,305,undirected,1
23,305,undirected,1
231,411,undirected,1
231,162,undirected,1
236,162,undirected,1
252,162,undirected,1
226,162,undirected,1
225,162,undirected,1
221,162,undirected,1
231,15,undirected,1
250,162,undirected,1
253,162,undirected,1
251,162,undirected,1
253,231,undirected,1
251,231,undirected,1
412,13,undirected,1
412,25,undirected,1
412,34,undirected,1
412,56,undirected,1
412,71,undirected,1
412,156,undirected,1
412,350,undirected,1
412,135,undirected,1
415,13,undirected,1
415,25,undirected,1
415,34,undirected,1
415,56,undirected,1
415,71,undirected,1
415,156,undirected,1
415,135,undirected,1
415,350,undirected,1
413,25,undirected,1
413,34,undirected,1
413,56,undirected,1
413,71,undirected,1
413,156,undirected,1
413,412,undirected,1
413,350,undirected,1
414,13,undirected,1
414,25,undirected,1
414,34,undirected,1
414,56,undirected,1
414,71,undirected,1
414,156,undirected,1
414,135,undirected,1
414,412,undirected,1
414,350,undirected,1
416,34,undirected,1
416,56,undirected,1
416,156,undirected,1
417,34,undirected,1
417,56,undirected,1
417,156,undirected,1
419,34,undirected,1
419,56,undirected,1
419,156,undirected,1
420,418,undirected,1
420,429,undirected,1
420,430,undirected,1
420,439,undirected,1
420,414,undirected,1
420,413,undirected,1
418,429,undirected,1
418,430,undirected,1
418,439,undirected,1
418,414,undirected,1
418,413,undirected,1
429,430,undirected,1
429,439,undirected,1
429,414,undirected,1
429,413,undirected,1
430,439,undirected,1
430,414,undirected,1
430,413,undirected,1
439,414,undirected,1
439,413,undirected,1
414,413,undirected,1
429,416,undirected,1
429,419,undirected,1
429,417,undirected,1
429,424,undirected,1
429,423,undirected,1
429,415,undirected,1
429,421,undirected,1
429,422,undirected,1
429,426,undirected,1
429,427,undirected,1
429,428,undirected,1
429,430,undirected,1
429,432,undirected,1
429,434,undirected,1
429,436,undirected,1
429,433,undirected,1
429,431,undirected,1
429,437,undirected,1
429,438,undirected,1
413,416,undirected,1
413,419,undirected,1
413,417,undirected,1
413,424,undirected,1
413,423,undirected,1
413,415,undirected,1
413,421,undirected,1
413,422,undirected,1
413,426,undirected,1
413,427,undirected,1
413,428,undirected,1
413,430,undirected,1
413,432,undirected,1
413,434,undirected,1
413,436,undirected,1
413,433,undirected,1
413,431,undirected,1
413,437,undirected,1
413,438,undirected,1
414,416,undirected,1
414,419,undirected,1
414,417,undirected,1
414,424,undirected,1
414,423,undirected,1
414,415,undirected,1
414,421,undirected,1
414,422,undirected,1
414,426,undirected,1
414,427,undirected,1
414,428,undirected,1
414,430,undirected,1
414,432,undirected,1
414,434,undirected,1
414,436,undirected,1
414,433,undirected,1
414,431,undirected,1
414,437,undirected,1
414,438,undirected,1
418,416,undirected,1
418,419,undirected,1
418,417,undirected,1
418,424,undirected,1
418,423,undirected,1
418,415,undirected,1
418,421,undirected,1
418,422,undirected,1
418,426,undirected,1
418,427,undirected,1
418,428,undirected,1
418,430,undirected,1
418,432,undirected,1
418,434,undirected,1
418,436,undirected,1
418,433,undirected,1
418,431,undirected,1
418,437,undirected,1
418,438,undirected,1
416,419,undirected,1
416,417,undirected,1
416,424,undirected,1
416,423,undirected,1
416,420,undirected,1
419,417,undirected,1
419,424,undirected,1
419,423,undirected,1
419,420,undirected,1
417,424,undirected,1
417,423,undirected,1
417,420,undirected,1
424,423,undirected,1
424,420,undirected,1
423,420,undirected,1
34,416,undirected,1
34,419,undirected,1
34,417,undirected,1
34,424,undirected,1
34,423,undirected,1
56,416,undirected,1
56,419,undirected,1
56,417,undirected,1
56,424,undirected,1
56,423,undirected,1
156,416,undirected,1
156,419,undirected,1
156,417,undirected,1
156,424,undirected,1
156,423,undirected,1
420,34,undirected,1
420,56,undirected,1
420,156,undirected,1
420,13,undirected,1
420,135,undirected,1
418,34,undirected,1
418,56,undirected,1
418,156,undirected,1
418,13,undirected,1
418,135,undirected,1
421,25,undirected,1
421,34,undirected,1
421,56,undirected,1
421,71,undirected,1
421,156,undirected,1
421,135,undirected,1
421,13,undirected,1
421,350,undirected,1
422,25,undirected,1
422,34,undirected,1
422,56,undirected,1
422,71,undirected,1
422,156,undirected,1
422,135,undirected,1
422,13,undirected,1
422,350,undirected,1
425,25,undirected,1
425,34,undirected,1
425,56,undirected,1
425,71,undirected,1
425,156,undirected,1
425,135,undirected,1
425,13,undirected,1
425,350,undirected,1
425,412,undirected,1
429,13,undirected,1
429,25,undirected,1
429,34,undirected,1
429,56,undirected,1
429,71,undirected,1
429,156,undirected,1
429,135,undirected,1
429,412,undirected,1
429,350,undirected,1
430,34,undirected,1
430,56,undirected,1
430,156,undirected,1
430,432,undirected,1
424,412,undirected,1
424,25,undirected,1
432,56,undirected,1
426,34,undirected,1
426,56,undirected,1
426,156,undirected,1
427,34,undirected,1
427,56,undirected,1
427,156,undirected,1
428,34,undirected,1
428,56,undirected,1
428,156,undirected,1
439,13,undirected,1
439,25,undirected,1
439,34,undirected,1
439,56,undirected,1
439,71,undirected,1
439,156,undirected,1
439,135,undirected,1
439,412,undirected,1
439,350,undirected,1
438,135,undirected,1
438,350,undirected,1
437,412,undirected,1
437,135,undirected,1
437,350,undirected,1
436,135,undirected,1
436,350,undirected,1
436,13,undirected,1
431,135,undirected,1
431,350,undirected,1
431,13,undirected,1
431,436,undirected,1
433,420,undirected,1
433,156,undirected,1
433,432,undirected,1
433,434,undirected,1
433,135,undirected,1
433,436,undirected,1
436,420,undirected,1
436,135,undirected,1
436,156,undirected,1
416,419,undirected,1
416,417,undirected,1
416,424,undirected,1
419,423,undirected,1
419,417,undirected,1
419,424,undirected,1
423,417,undirected,1
423,424,undirected,1
417,424,undirected,1
434,432,undirected,1
412,432,undirected,1
412,120,undirected,1
412,119,undirected,1
432,34,undirected,1
432,56,undirected,1
432,156,undirected,1
417,13,undirected,1
417,135,undirected,1
417,350,undirected,1
432,25,undirected,1
432,71,undirected,1
432,350,undirected,1
242,426,undirected,1
242,427,undirected,1
242,428,undirected,1
242,429,undirected,1
242,231,undirected,1
242,413,undirected,1
242,25,undirected,1
242,34,undirected,1
242,56,undirected,1
242,71,undirected,1
242,156,undirected,1
242,135,undirected,1
242,13,undirected,1
242,350,undirected,1
242,412,undirected,1
242,256,undirected,1
242,101,undirected,1
439,415,undirected,1
439,421,undirected,1
439,422,undirected,1
415,421,undirected,1
415,422,undirected,1
421,422,undirected,1
439,434,undirected,1
439,426,undirected,1
439,427,undirected,1
439,428,undirected,1
439,416,undirected,1
242,440,undirected,1
242,441,undirected,1
442,429,undirected,1
443,429,undirected,1
444,429,undirected,1
445,429,undirected,1
443,445,undirected,1
429,440,undirected,1
429,441,undirected,1
440,441,undirected,1
439,440,undirected,1
439,441,undirected,1
440,13,undirected,1
440,25,undirected,1
440,34,undirected,1
440,56,undirected,1
440,71,undirected,1
440,156,undirected,1
440,135,undirected,1
440,412,undirected,1
440,350,undirected,1
441,13,undirected,1
441,25,undirected,1
441,34,undirected,1
441,56,undirected,1
441,71,undirected,1
441,156,undirected,1
441,135,undirected,1
441,412,undirected,1
441,350,undirected,1
412,123,undirected,1
412,446,undirected,1
412,447,undirected,1
123,446,undirected,1
123,447,undirected,1
446,447,undirected,1
120,446,undirected,1
120,447,undirected,1
119,446,undirected,1
119,447,undirected,1
412,676,undirected,1
447,676,undirected,1
446,676,undirected,1
435,34,undirected,1
435,56,undirected,1
435,156,undirected,1
435,413,undirected,1
435,429,undirected,1
435,414,undirected,1
448,449,undirected,1
25,448,undirected,1
34,448,undirected,1
56,448,undirected,1
71,448,undirected,1
156,448,undirected,1
135,448,undirected,1
13,448,undirected,1
350,448,undirected,1
412,448,undirected,1
25,449,undirected,1
34,449,undirected,1
56,449,undirected,1
71,449,undirected,1
156,449,undirected,1
135,449,undirected,1
13,449,undirected,1
350,449,undirected,1
412,449,undirected,1
85,201,undirected,1
85,202,undirected,1
85,448,undirected,1
85,449,undirected,1
201,202,undirected,1
201,448,undirected,1
202,449,undirected,1
202,448,undirected,1
449,448,undirected,1
85,156,undirected,1
85,135,undirected,1
85,350,undirected,1
85,412,undirected,1
201,25,undirected,1
201,34,undirected,1
201,56,undirected,1
201,71,undirected,1
201,156,undirected,1
201,135,undirected,1
201,13,undirected,1
201,350,undirected,1
201,412,undirected,1
202,25,undirected,1
202,34,undirected,1
202,56,undirected,1
202,71,undirected,1
202,156,undirected,1
202,135,undirected,1
202,13,undirected,1
202,350,undirected,1
202,412,undirected,1
207,448,undirected,1
208,448,undirected,1
209,448,undirected,1
207,449,undirected,1
208,449,undirected,1
209,449,undirected,1
207,25,undirected,1
207,34,undirected,1
207,56,undirected,1
207,71,undirected,1
207,156,undirected,1
207,135,undirected,1
207,13,undirected,1
207,350,undirected,1
207,412,undirected,1
208,25,undirected,1
208,34,undirected,1
208,56,undirected,1
208,71,undirected,1
208,156,undirected,1
208,135,undirected,1
208,13,undirected,1
208,350,undirected,1
208,412,undirected,1
209,25,undirected,1
209,34,undirected,1
209,56,undirected,1
209,71,undirected,1
209,156,undirected,1
209,135,undirected,1
209,13,undirected,1
209,350,undirected,1
209,412,undirected,1
207,202,undirected,1
208,202,undirected,1
209,202,undirected,1
207,201,undirected,1
208,201,undirected,1
209,201,undirected,1
207,85,undirected,1
208,85,undirected,1
209,85,undirected,1
450,34,undirected,1
450,156,undirected,1
450,135,undirected,1
450,13,undirected,1
450,350,undirected,1
450,412,undirected,1
450,85,undirected,1
450,202,undirected,1
450,201,undirected,1
451,452,undirected,1
451,453,undirected,1
451,456,undirected,1
451,454,undirected,1
451,34,undirected,1
451,156,undirected,1
451,135,undirected,1
451,13,undirected,1
451,350,undirected,1
451,412,undirected,1
451,85,undirected,1
451,202,undirected,1
451,201,undirected,1
463,34,undirected,1
463,156,undirected,1
463,135,undirected,1
463,13,undirected,1
463,350,undirected,1
463,412,undirected,1
463,85,undirected,1
463,202,undirected,1
463,201,undirected,1
465,34,undirected,1
465,156,undirected,1
465,135,undirected,1
465,13,undirected,1
465,350,undirected,1
465,412,undirected,1
465,85,undirected,1
465,202,undirected,1
465,201,undirected,1
465,463,undirected,1
476,452,undirected,1
476,453,undirected,1
476,456,undirected,1
476,454,undirected,1
453,456,undirected,1
453,454,undirected,1
456,454,undirected,1
452,453,undirected,1
452,456,undirected,1
452,454,undirected,1
455,25,undirected,1
455,34,undirected,1
455,56,undirected,1
455,71,undirected,1
455,156,undirected,1
455,135,undirected,1
455,13,undirected,1
455,350,undirected,1
455,412,undirected,1
476,25,undirected,1
476,34,undirected,1
476,56,undirected,1
476,71,undirected,1
476,156,undirected,1
476,135,undirected,1
476,13,undirected,1
476,350,undirected,1
476,412,undirected,1
476,85,undirected,1
476,202,undirected,1
476,201,undirected,1
453,25,undirected,1
453,34,undirected,1
453,56,undirected,1
453,71,undirected,1
453,156,undirected,1
453,135,undirected,1
453,13,undirected,1
453,350,undirected,1
453,412,undirected,1
453,85,undirected,1
453,202,undirected,1
453,201,undirected,1
456,25,undirected,1
456,34,undirected,1
456,56,undirected,1
456,71,undirected,1
456,156,undirected,1
456,135,undirected,1
456,13,undirected,1
456,350,undirected,1
456,412,undirected,1
456,85,undirected,1
456,202,undirected,1
456,201,undirected,1
454,34,undirected,1
454,56,undirected,1
454,156,undirected,1
454,135,undirected,1
454,13,undirected,1
454,412,undirected,1
454,85,undirected,1
454,202,undirected,1
454,201,undirected,1
457,491,undirected,1
479,463,undirected,1
479,465,undirected,1
479,201,undirected,1
478,477,undirected,1
478,476,undirected,1
476,477,undirected,1
25,477,undirected,1
25,462,undirected,1
477,462,undirected,1
462,476,undirected,1
462,461,undirected,1
462,466,undirected,1
462,468,undirected,1
462,472,undirected,1
461,466,undirected,1
461,468,undirected,1
461,472,undirected,1
466,468,undirected,1
466,472,undirected,1
468,472,undirected,1
473,467,undirected,1
473,458,undirected,1
473,470,undirected,1
473,452,undirected,1
467,458,undirected,1
467,470,undirected,1
467,452,undirected,1
458,470,undirected,1
458,452,undirected,1
470,452,undirected,1
460,464,undirected,1
460,481,undirected,1
460,484,undirected,1
464,481,undirected,1
464,484,undirected,1
481,484,undirected,1
25,469,undirected,1
25,462,undirected,1
25,474,undirected,1
25,459,undirected,1
473,460,undirected,1
474,464,undirected,1
474,475,undirected,1
473,464,undirected,1
473,460,undirected,1
462,459,undirected,1
469,460,undirected,1
457,25,undirected,1
455,488,undirected,1
455,25,undirected,1
455,34,undirected,1
455,56,undirected,1
455,71,undirected,1
455,156,undirected,1
455,135,undirected,1
455,13,undirected,1
455,350,undirected,1
455,412,undirected,1
488,25,undirected,1
488,34,undirected,1
488,56,undirected,1
488,71,undirected,1
488,156,undirected,1
488,135,undirected,1
488,13,undirected,1
488,350,undirected,1
488,412,undirected,1
489,256,undirected,1
488,256,undirected,1
471,45,undirected,1
480,45,undirected,1
480,485,undirected,1
480,486,undirected,1
480,487,undirected,1
480,483,undirected,1
45,483,undirected,1
45,25,undirected,1
45,34,undirected,1
45,56,undirected,1
45,71,undirected,1
45,156,undirected,1
45,135,undirected,1
45,13,undirected,1
45,350,undirected,1
45,412,undirected,1
45,85,undirected,1
45,202,undirected,1
45,201,undirected,1
45,471,undirected,1
471,25,undirected,1
471,34,undirected,1
471,56,undirected,1
471,71,undirected,1
471,156,undirected,1
471,135,undirected,1
471,13,undirected,1
471,350,undirected,1
471,412,undirected,1
471,85,undirected,1
471,202,undirected,1
471,201,undirected,1
471,101,undirected,1
45,101,undirected,1
482,85,undirected,1
482,13,undirected,1
485,25,undirected,1
485,34,undirected,1
485,56,undirected,1
485,71,undirected,1
485,156,undirected,1
485,135,undirected,1
485,13,undirected,1
485,350,undirected,1
485,412,undirected,1
486,25,undirected,1
486,34,undirected,1
486,56,undirected,1
486,71,undirected,1
486,156,undirected,1
486,135,undirected,1
486,13,undirected,1
486,350,undirected,1
486,412,undirected,1
487,25,undirected,1
487,34,undirected,1
487,56,undirected,1
487,71,undirected,1
487,156,undirected,1
487,135,undirected,1
487,13,undirected,1
487,350,undirected,1
487,412,undirected,1
483,25,undirected,1
483,34,undirected,1
483,56,undirected,1
483,71,undirected,1
483,156,undirected,1
483,135,undirected,1
483,13,undirected,1
483,350,undirected,1
483,412,undirected,1
476,85,undirected,1
476,201,undirected,1
453,85,undirected,1
453,201,undirected,1
456,85,undirected,1
456,201,undirected,1
476,480,undirected,1
453,480,undirected,1
456,480,undirected,1
45,485,undirected,1
45,486,undirected,1
45,487,undirected,1
483,485,undirected,1
483,486,undirected,1
483,487,undirected,1
480,243,undirected,1
480,13,undirected,1
460,13,undirected,1
458,13,undirected,1
473,13,undirected,1
467,13,undirected,1
458,13,undirected,1
470,13,undirected,1
452,13,undirected,1
458,45,undirected,1
473,45,undirected,1
467,45,undirected,1
458,45,undirected,1
470,45,undirected,1
452,45,undirected,1
473,135,undirected,1
45,119,undirected,1
45,15,undirected,1
45,36,undirected,1
45,5,undirected,1
119,5,undirected,1
119,36,undirected,1
119,15,undirected,1
36,15,undirected,1
488,45,undirected,1
488,242,undirected,1
492,455,undirected,1
490,455,undirected,1
492,25,undirected,1
492,34,undirected,1
492,56,undirected,1
492,71,undirected,1
492,156,undirected,1
492,135,undirected,1
492,13,undirected,1
492,350,undirected,1
492,412,undirected,1
490,25,undirected,1
490,34,undirected,1
490,56,undirected,1
490,71,undirected,1
490,156,undirected,1
490,135,undirected,1
490,13,undirected,1
490,350,undirected,1
490,412,undirected,1
492,488,undirected,1
242,488,undirected,1
242,455,undirected,1
448,479,undirected,1
488,474,undirected,1
488,475,undirected,1
488,457,undirected,1
488,469,undirected,1
404,328,undirected,1
404,330,undirected,1
404,331,undirected,1
404,340,undirected,1
404,335,undirected,1
404,368,undirected,1
404,369,undirected,1
404,368,undirected,1
493,13,undirected,1
494,13,undirected,1
495,13,undirected,1
496,13,undirected,1
497,13,undirected,1
498,13,undirected,1
499,13,undirected,1
500,13,undirected,1
501,13,undirected,1
502,13,undirected,1
503,13,undirected,1
504,13,undirected,1
505,13,undirected,1
506,13,undirected,1
507,13,undirected,1
508,13,undirected,1
509,13,undirected,1
510,13,undirected,1
511,13,undirected,1
512,13,undirected,1
513,13,undirected,1
514,13,undirected,1
493,506,undirected,1
494,506,undirected,1
495,506,undirected,1
496,506,undirected,1
497,506,undirected,1
498,506,undirected,1
499,506,undirected,1
500,506,undirected,1
501,506,undirected,1
502,506,undirected,1
503,506,undirected,1
504,506,undirected,1
505,506,undirected,1
507,506,undirected,1
508,506,undirected,1
509,506,undirected,1
510,506,undirected,1
511,506,undirected,1
512,506,undirected,1
513,506,undirected,1
514,506,undirected,1
507,493,undirected,1
507,494,undirected,1
507,495,undirected,1
507,496,undirected,1
507,497,undirected,1
507,498,undirected,1
507,499,undirected,1
507,500,undirected,1
507,501,undirected,1
507,502,undirected,1
507,503,undirected,1
507,504,undirected,1
507,505,undirected,1
507,509,undirected,1
507,510,undirected,1
507,511,undirected,1
507,512,undirected,1
507,513,undirected,1
507,514,undirected,1
508,493,undirected,1
508,494,undirected,1
508,495,undirected,1
508,496,undirected,1
508,497,undirected,1
508,498,undirected,1
508,499,undirected,1
508,500,undirected,1
508,501,undirected,1
508,502,undirected,1
508,503,undirected,1
508,504,undirected,1
508,505,undirected,1
508,509,undirected,1
508,510,undirected,1
508,511,undirected,1
508,512,undirected,1
508,513,undirected,1
508,514,undirected,1
509,510,undirected,1
509,511,undirected,1
509,512,undirected,1
509,505,undirected,1
510,511,undirected,1
510,512,undirected,1
510,505,undirected,1
511,512,undirected,1
511,505,undirected,1
512,505,undirected,1
399,506,undirected,1
399,507,undirected,1
399,508,undirected,1
494,493,undirected,1
494,499,undirected,1
494,497,undirected,1
494,496,undirected,1
494,498,undirected,1
493,499,undirected,1
493,497,undirected,1
493,496,undirected,1
493,498,undirected,1
499,497,undirected,1
499,496,undirected,1
499,498,undirected,1
497,496,undirected,1
497,498,undirected,1
496,498,undirected,1
495,497,undirected,1
513,493,undirected,1
513,494,undirected,1
513,495,undirected,1
513,496,undirected,1
513,497,undirected,1
513,498,undirected,1
513,499,undirected,1
513,500,undirected,1
513,501,undirected,1
513,502,undirected,1
513,503,undirected,1
513,504,undirected,1
513,505,undirected,1
513,509,undirected,1
513,510,undirected,1
513,511,undirected,1
513,512,undirected,1
513,514,undirected,1
516,506,undirected,1
516,507,undirected,1
516,508,undirected,1
517,34,undirected,1
518,350,undirected,1
519,350,undirected,1
520,71,undirected,1
520,552,undirected,1
521,56,undirected,1
522,412,undirected,1
522,616,undirected,1
616,412,undirected,1
523,156,undirected,1
231,79,undirected,1
231,429,undirected,1
231,243,undirected,1
429,243,undirected,1
429,79,undirected,1
242,79,undirected,1
242,243,undirected,1
506,243,undirected,1
506,79,undirected,1
506,231,undirected,1
506,524,undirected,1
399,524,undirected,1
557,552,undirected,1
557,546,undirected,1
557,410,undirected,1
557,135,undirected,1
557,118,undirected,1
410,552,undirected,1
410,546,undirected,1
552,242,undirected,1
118,242,undirected,1
118,546,undirected,1
118,552,undirected,1
525,526,undirected,1
525,528,undirected,1
525,531,undirected,1
525,533,undirected,1
525,535,undirected,1
525,536,undirected,1
525,539,undirected,1
525,540,undirected,1
525,541,undirected,1
525,542,undirected,1
528,531,undirected,1
528,533,undirected,1
528,535,undirected,1
528,536,undirected,1
528,539,undirected,1
528,540,undirected,1
528,541,undirected,1
528,542,undirected,1
531,533,undirected,1
531,535,undirected,1
531,536,undirected,1
531,539,undirected,1
531,540,undirected,1
531,541,undirected,1
531,542,undirected,1
533,535,undirected,1
533,536,undirected,1
533,539,undirected,1
533,540,undirected,1
533,541,undirected,1
533,542,undirected,1
535,536,undirected,1
535,539,undirected,1
535,540,undirected,1
535,541,undirected,1
535,542,undirected,1
536,539,undirected,1
536,540,undirected,1
536,541,undirected,1
542,539,undirected,1
542,540,undirected,1
542,541,undirected,1
539,540,undirected,1
539,541,undirected,1
540,541,undirected,1
527,526,undirected,1
13,529,undirected,1
399,525,undirected,1
399,528,undirected,1
399,533,undirected,1
506,525,undirected,1
506,528,undirected,1
506,533,undirected,1
531,36,undirected,1
531,13,undirected,1
162,532,undirected,1
101,532,undirected,1
142,532,undirected,1
399,532,undirected,1
506,532,undirected,1
533,532,undirected,1
525,532,undirected,1
541,532,undirected,1
142,162,undirected,1
399,162,undirected,1
506,162,undirected,1
533,162,undirected,1
525,162,undirected,1
506,142,undirected,1
533,142,undirected,1
525,142,undirected,1
139,36,undirected,1
535,36,undirected,1
535,139,undirected,1
535,13,undirected,1
535,145,undirected,1
535,530,undirected,1
535,36,undirected,1
535,13,undirected,1
36,145,undirected,1
536,145,undirected,1
536,139,undirected,1
536,13,undirected,1
536,36,undirected,1
541,145,undirected,1
541,139,undirected,1
541,13,undirected,1
541,36,undirected,1
537,540,undirected,1
537,539,undirected,1
399,543,undirected,1
547,13,undirected,1
547,36,undirected,1
548,145,undirected,1
550,36,undirected,1
550,145,undirected,1
550,139,undirected,1
550,533,undirected,1
550,525,undirected,1
548,533,undirected,1
548,525,undirected,1
533,145,undirected,1
533,139,undirected,1
533,13,undirected,1
533,36,undirected,1
525,145,undirected,1
525,139,undirected,1
525,13,undirected,1
525,36,undirected,1
556,533,undirected,1
551,552,undirected,1
553,552,undirected,1
554,552,undirected,1
555,552,undirected,1
553,546,undirected,1
554,546,undirected,1
555,546,undirected,1
554,553,undirected,1
555,553,undirected,1
555,554,undirected,1
546,13,undirected,1
552,13,undirected,1
554,13,undirected,1
555,13,undirected,1
555,13,undirected,1
546,145,undirected,1
552,145,undirected,1
554,145,undirected,1
555,145,undirected,1
555,145,undirected,1
13,145,undirected,1
13,546,undirected,1
13,552,undirected,1
13,142,undirected,1
13,532,undirected,1
546,552,undirected,1
546,142,undirected,1
546,532,undirected,1
552,142,undirected,1
552,532,undirected,1
145,532,undirected,1
556,532,undirected,1
556,142,undirected,1
400,162,undirected,1
231,556,undirected,1
236,556,undirected,1
252,556,undirected,1
226,556,undirected,1
225,556,undirected,1
221,556,undirected,1
231,525,undirected,1
533,176,undirected,1
533,553,undirected,1
533,554,undirected,1
533,555,undirected,1
533,552,undirected,1
533,546,undirected,1
525,554,undirected,1
525,555,undirected,1
525,552,undirected,1
525,546,undirected,1
525,176,undirected,1
525,553,undirected,1
540,554,undirected,1
540,555,undirected,1
540,552,undirected,1
540,546,undirected,1
540,176,undirected,1
540,553,undirected,1
540,13,undirected,1
540,145,undirected,1
540,532,undirected,1
540,142,undirected,1
526,554,undirected,1
526,555,undirected,1
526,552,undirected,1
526,546,undirected,1
526,176,undirected,1
526,553,undirected,1
526,13,undirected,1
526,145,undirected,1
526,532,undirected,1
526,142,undirected,1
541,554,undirected,1
541,555,undirected,1
541,552,undirected,1
541,546,undirected,1
541,176,undirected,1
541,553,undirected,1
541,13,undirected,1
541,145,undirected,1
541,532,undirected,1
541,142,undirected,1
539,554,undirected,1
539,555,undirected,1
539,552,undirected,1
539,546,undirected,1
539,176,undirected,1
539,553,undirected,1
539,13,undirected,1
539,145,undirected,1
542,554,undirected,1
542,555,undirected,1
542,552,undirected,1
542,546,undirected,1
542,176,undirected,1
542,553,undirected,1
542,13,undirected,1
542,145,undirected,1
542,532,undirected,1
542,142,undirected,1
236,554,undirected,1
236,555,undirected,1
236,552,undirected,1
236,546,undirected,1
236,176,undirected,1
236,553,undirected,1
236,13,undirected,1
236,145,undirected,1
236,532,undirected,1
236,142,undirected,1
252,554,undirected,1
252,555,undirected,1
252,552,undirected,1
252,546,undirected,1
252,176,undirected,1
252,553,undirected,1
252,13,undirected,1
252,145,undirected,1
252,532,undirected,1
252,142,undirected,1
226,554,undirected,1
226,555,undirected,1
226,552,undirected,1
226,546,undirected,1
226,176,undirected,1
226,553,undirected,1
226,13,undirected,1
226,145,undirected,1
226,532,undirected,1
226,142,undirected,1
225,554,undirected,1
225,555,undirected,1
225,552,undirected,1
225,546,undirected,1
225,176,undirected,1
225,553,undirected,1
225,13,undirected,1
225,145,undirected,1
225,532,undirected,1
225,142,undirected,1
221,554,undirected,1
221,555,undirected,1
221,552,undirected,1
221,546,undirected,1
221,176,undirected,1
221,553,undirected,1
221,13,undirected,1
221,145,undirected,1
221,532,undirected,1
221,142,undirected,1
231,538,undirected,1
533,538,undirected,1
533,530,undirected,1
533,534,undirected,1
533,538,undirected,1
533,544,undirected,1
533,547,undirected,1
231,145,undirected,1
231,532,undirected,1
231,142,undirected,1
231,552,undirected,1
231,546,undirected,1
231,554,undirected,1
231,555,undirected,1
231,553,undirected,1
231,176,undirected,1
561,162,undirected,1
561,101,undirected,1
561,5,undirected,1
532,139,undirected,1
142,139,undirected,1
554,139,undirected,1
555,139,undirected,1
552,139,undirected,1
546,139,undirected,1
176,139,undirected,1
553,139,undirected,1
532,36,undirected,1
142,36,undirected,1
554,36,undirected,1
555,36,undirected,1
552,36,undirected,1
546,36,undirected,1
176,36,undirected,1
553,36,undirected,1
305,488,undirected,1
393,488,undirected,1
393,305,undirected,1
162,256,undirected,1
162,305,undirected,1
162,393,undirected,1
162,488,undirected,1
256,13,undirected,1
101,393,undirected,1
101,488,undirected,1
571,162,undirected,1
572,162,undirected,1
573,162,undirected,1
574,162,undirected,1
576,162,undirected,1
577,162,undirected,1
578,162,undirected,1
580,162,undirected,1
581,162,undirected,1
582,162,undirected,1
583,162,undirected,1
584,162,undirected,1
585,162,undirected,1
586,162,undirected,1
588,162,undirected,1
589,162,undirected,1
590,162,undirected,1
592,162,undirected,1
571,250,undirected,1
572,250,undirected,1
573,250,undirected,1
574,250,undirected,1
576,250,undirected,1
577,250,undirected,1
578,250,undirected,1
580,250,undirected,1
581,250,undirected,1
582,250,undirected,1
583,250,undirected,1
584,250,undirected,1
585,250,undirected,1
586,250,undirected,1
588,250,undirected,1
589,250,undirected,1
590,250,undirected,1
592,250,undirected,1
572,571,undirected,1
573,571,undirected,1
574,571,undirected,1
576,571,undirected,1
577,571,undirected,1
578,571,undirected,1
580,571,undirected,1
581,571,undirected,1
582,571,undirected,1
583,571,undirected,1
584,571,undirected,1
585,571,undirected,1
586,571,undirected,1
588,571,undirected,1
589,571,undirected,1
590,571,undirected,1
592,571,undirected,1
572,573,undirected,1
